"","Longitude","Latitude","cmaq"
"140",-95.5775747474747,29.8928253535354,79.0513
"141",-94.9799142424242,29.8928253535354,72.3103
"142",-94.3822537373737,29.8928253535354,66.4741
"143",-93.1869327272727,29.8928253535354,71.7586
"144",-92.5892722222222,29.8928253535354,66.8357
"145",-91.9916117171717,29.8928253535354,68.9005
"146",-91.3939512121212,29.8928253535354,71.2527
"147",-90.7962907070707,29.8928253535354,74.543
"148",-90.1986302020202,29.8928253535354,80.7927
"149",-84.8196856565657,29.8928253535354,53.2392
"150",-83.6243646464646,29.8928253535354,52.4631
"151",-83.0267041414141,29.8928253535354,53.6967
"152",-82.4290436363636,29.8928253535354,56.1167
"153",-81.8313831313131,29.8928253535354,53.0918
"154",-99.1635377777778,30.1462121212121,56.5663
"155",-98.5658772727273,30.1462121212121,58.0766
"156",-97.9682167676768,30.1462121212121,56.0618
"157",-97.3705562626263,30.1462121212121,55.9726
"158",-96.7728957575758,30.1462121212121,58.1314
"159",-96.1752352525253,30.1462121212121,57.8868
"160",-95.5775747474747,30.1462121212121,72.979
"161",-94.9799142424242,30.1462121212121,63.7831
"162",-94.3822537373737,30.1462121212121,66.0029
"163",-93.7845932323232,30.1462121212121,83.9804
"164",-93.1869327272727,30.1462121212121,82.1946
"165",-92.5892722222222,30.1462121212121,69.9362
"166",-91.9916117171717,30.1462121212121,87.7424
"167",-91.3939512121212,30.1462121212121,74.3249
"168",-90.7962907070707,30.1462121212121,83.059
"169",-85.4173461616162,30.1462121212121,54.6677
"170",-84.8196856565657,30.1462121212121,55.5274
"171",-84.2220251515151,30.1462121212121,54.0545
"172",-83.6243646464646,30.1462121212121,54.0819
"173",-83.0267041414141,30.1462121212121,54.1631
"174",-82.4290436363636,30.1462121212121,56.457
"175",-81.8313831313131,30.1462121212121,66.9444
"176",-99.1635377777778,30.3995988888889,55.6349
"177",-98.5658772727273,30.3995988888889,55.5278
"178",-97.9682167676768,30.3995988888889,58.8058
"179",-97.3705562626263,30.3995988888889,57.8772
"180",-96.7728957575758,30.3995988888889,57.3292
"181",-96.1752352525253,30.3995988888889,56.2805
"182",-95.5775747474747,30.3995988888889,59.4602
"183",-94.9799142424242,30.3995988888889,58.6911
"184",-94.3822537373737,30.3995988888889,66.2507
"185",-93.7845932323232,30.3995988888889,72.2749
"186",-93.1869327272727,30.3995988888889,72.7775
"187",-92.5892722222222,30.3995988888889,72.3351
"188",-91.9916117171717,30.3995988888889,76.677
"189",-91.3939512121212,30.3995988888889,89.4317
"190",-90.7962907070707,30.3995988888889,78.5311
"191",-90.1986302020202,30.3995988888889,74.4805
"192",-89.6009696969697,30.3995988888889,61.5173
"193",-89.0033091919192,30.3995988888889,63.8287
"194",-88.4056486868687,30.3995988888889,68.6301
"195",-87.8079881818182,30.3995988888889,57.4235
"196",-86.6126671717172,30.3995988888889,54.4192
"197",-86.0150066666667,30.3995988888889,56.5436
"198",-85.4173461616162,30.3995988888889,56.4624
"199",-84.8196856565657,30.3995988888889,59.4849
"200",-84.2220251515151,30.3995988888889,56.8399
"201",-83.6243646464646,30.3995988888889,54.854
"202",-83.0267041414141,30.3995988888889,53.1923
"203",-82.4290436363636,30.3995988888889,52.8689
"204",-81.8313831313131,30.3995988888889,57.5137
"205",-99.1635377777778,30.6529856565657,52.6799
"206",-98.5658772727273,30.6529856565657,55.1968
"207",-97.9682167676768,30.6529856565657,61.9964
"208",-97.3705562626263,30.6529856565657,58.0066
"209",-96.7728957575758,30.6529856565657,57.7466
"210",-96.1752352525253,30.6529856565657,56.2654
"211",-95.5775747474747,30.6529856565657,55.8268
"212",-94.9799142424242,30.6529856565657,59.3499
"213",-94.3822537373737,30.6529856565657,59.7172
"214",-93.7845932323232,30.6529856565657,61.7467
"215",-93.1869327272727,30.6529856565657,62.9944
"216",-92.5892722222222,30.6529856565657,69.536
"217",-91.9916117171717,30.6529856565657,76.89
"218",-91.3939512121212,30.6529856565657,87.2351
"219",-90.7962907070707,30.6529856565657,73.8076
"220",-90.1986302020202,30.6529856565657,66.5673
"221",-89.6009696969697,30.6529856565657,63.1012
"222",-89.0033091919192,30.6529856565657,67.7164
"223",-88.4056486868687,30.6529856565657,65.0058
"224",-87.8079881818182,30.6529856565657,54.4325
"225",-87.2103276767677,30.6529856565657,58.9071
"226",-86.6126671717172,30.6529856565657,53.2993
"227",-86.0150066666667,30.6529856565657,57.0361
"228",-85.4173461616162,30.6529856565657,56.9631
"229",-84.8196856565657,30.6529856565657,56.9437
"230",-84.2220251515151,30.6529856565657,56.0604
"231",-83.6243646464646,30.6529856565657,54.9342
"232",-83.0267041414141,30.6529856565657,50.4601
"233",-82.4290436363636,30.6529856565657,50.1352
"234",-81.8313831313131,30.6529856565657,52.0725
"235",-99.1635377777778,30.9063724242424,53.143
"236",-98.5658772727273,30.9063724242424,56.8802
"237",-97.9682167676768,30.9063724242424,60.5733
"238",-97.3705562626263,30.9063724242424,60.1478
"239",-96.7728957575758,30.9063724242424,57.6992
"240",-96.1752352525253,30.9063724242424,58.3709
"241",-95.5775747474747,30.9063724242424,56.3611
"242",-94.9799142424242,30.9063724242424,55.138
"243",-94.3822537373737,30.9063724242424,60.6385
"244",-93.7845932323232,30.9063724242424,61.2516
"245",-93.1869327272727,30.9063724242424,61.4677
"246",-92.5892722222222,30.9063724242424,67.9217
"247",-91.9916117171717,30.9063724242424,72.5712
"248",-91.3939512121212,30.9063724242424,70.9721
"249",-90.7962907070707,30.9063724242424,66.5775
"250",-90.1986302020202,30.9063724242424,62.6692
"251",-89.6009696969697,30.9063724242424,62.7893
"252",-89.0033091919192,30.9063724242424,60.9289
"253",-88.4056486868687,30.9063724242424,61.5901
"254",-87.8079881818182,30.9063724242424,59.0872
"255",-87.2103276767677,30.9063724242424,60.533
"256",-86.6126671717172,30.9063724242424,55.3398
"257",-86.0150066666667,30.9063724242424,57.2832
"258",-85.4173461616162,30.9063724242424,56.5017
"259",-84.8196856565657,30.9063724242424,54.9397
"260",-84.2220251515151,30.9063724242424,54.9487
"261",-83.6243646464646,30.9063724242424,55.0489
"262",-83.0267041414141,30.9063724242424,51.226
"263",-82.4290436363636,30.9063724242424,49.7951
"264",-81.8313831313131,30.9063724242424,51.8081
"265",-99.1635377777778,31.1597591919192,53.6349
"266",-98.5658772727273,31.1597591919192,55.969
"267",-97.9682167676768,31.1597591919192,58.8868
"268",-97.3705562626263,31.1597591919192,61.0846
"269",-96.7728957575758,31.1597591919192,60.8497
"270",-96.1752352525253,31.1597591919192,58.9834
"271",-95.5775747474747,31.1597591919192,54.7409
"272",-94.9799142424242,31.1597591919192,56.586
"273",-94.3822537373737,31.1597591919192,59.716
"274",-93.7845932323232,31.1597591919192,60.1304
"275",-93.1869327272727,31.1597591919192,61.2588
"276",-92.5892722222222,31.1597591919192,66.4441
"277",-91.9916117171717,31.1597591919192,67.2062
"278",-91.3939512121212,31.1597591919192,63.264
"279",-90.7962907070707,31.1597591919192,62.6188
"280",-90.1986302020202,31.1597591919192,60.9962
"281",-89.6009696969697,31.1597591919192,60.1745
"282",-89.0033091919192,31.1597591919192,64.1755
"283",-88.4056486868687,31.1597591919192,59.8092
"284",-87.8079881818182,31.1597591919192,55.9475
"285",-87.2103276767677,31.1597591919192,56.0507
"286",-86.6126671717172,31.1597591919192,54.3213
"287",-86.0150066666667,31.1597591919192,56.6942
"288",-85.4173461616162,31.1597591919192,60.3251
"289",-84.8196856565657,31.1597591919192,53.8675
"290",-84.2220251515151,31.1597591919192,54.0822
"291",-83.6243646464646,31.1597591919192,54.1362
"292",-83.0267041414141,31.1597591919192,52.0394
"293",-82.4290436363636,31.1597591919192,50.8128
"294",-81.8313831313131,31.1597591919192,53.9478
"295",-99.1635377777778,31.413145959596,54.496
"296",-98.5658772727273,31.413145959596,56.1944
"297",-97.9682167676768,31.413145959596,59.1206
"298",-97.3705562626263,31.413145959596,60.5757
"299",-96.7728957575758,31.413145959596,60.9694
"300",-96.1752352525253,31.413145959596,60.0843
"301",-95.5775747474747,31.413145959596,54.827
"302",-94.9799142424242,31.413145959596,57.9624
"303",-94.3822537373737,31.413145959596,58.678
"304",-93.7845932323232,31.413145959596,59.3198
"305",-93.1869327272727,31.413145959596,64.6064
"306",-92.5892722222222,31.413145959596,64.6838
"307",-91.9916117171717,31.413145959596,61.7837
"308",-91.3939512121212,31.413145959596,59.0403
"309",-90.7962907070707,31.413145959596,58.0755
"310",-90.1986302020202,31.413145959596,60.4406
"311",-89.6009696969697,31.413145959596,60.7456
"312",-89.0033091919192,31.413145959596,58.0673
"313",-88.4056486868687,31.413145959596,60.3272
"314",-87.8079881818182,31.413145959596,66.9501
"315",-87.2103276767677,31.413145959596,53.9506
"316",-86.6126671717172,31.413145959596,53.5543
"317",-86.0150066666667,31.413145959596,55.9846
"318",-85.4173461616162,31.413145959596,55.037
"319",-84.8196856565657,31.413145959596,52.6467
"320",-84.2220251515151,31.413145959596,55.2648
"321",-83.6243646464646,31.413145959596,54.6155
"322",-83.0267041414141,31.413145959596,51.4417
"323",-82.4290436363636,31.413145959596,50.45
"324",-81.8313831313131,31.413145959596,50.1073
"325",-99.1635377777778,31.6665327272727,55.528
"326",-98.5658772727273,31.6665327272727,56.6264
"327",-97.9682167676768,31.6665327272727,58.1412
"328",-97.3705562626263,31.6665327272727,61.3027
"329",-96.7728957575758,31.6665327272727,64.1469
"330",-96.1752352525253,31.6665327272727,67.227
"331",-95.5775747474747,31.6665327272727,55.6358
"332",-94.9799142424242,31.6665327272727,56.5654
"333",-94.3822537373737,31.6665327272727,58.4812
"334",-93.7845932323232,31.6665327272727,65.8527
"335",-93.1869327272727,31.6665327272727,64.1611
"336",-92.5892722222222,31.6665327272727,61.7033
"337",-91.9916117171717,31.6665327272727,61.4693
"338",-91.3939512121212,31.6665327272727,62.3867
"339",-90.7962907070707,31.6665327272727,62.4896
"340",-90.1986302020202,31.6665327272727,61.6246
"341",-89.6009696969697,31.6665327272727,61.2704
"342",-89.0033091919192,31.6665327272727,57.1104
"343",-88.4056486868687,31.6665327272727,58.6985
"344",-87.8079881818182,31.6665327272727,55.5833
"345",-87.2103276767677,31.6665327272727,53.0169
"346",-86.6126671717172,31.6665327272727,53.3729
"347",-86.0150066666667,31.6665327272727,54.5198
"348",-85.4173461616162,31.6665327272727,54.5738
"349",-84.8196856565657,31.6665327272727,52.6701
"350",-84.2220251515151,31.6665327272727,53.5479
"351",-83.6243646464646,31.6665327272727,54.2637
"352",-83.0267041414141,31.6665327272727,50.2296
"353",-82.4290436363636,31.6665327272727,51.3163
"354",-81.8313831313131,31.6665327272727,51.9158
"355",-81.2337226262626,31.6665327272727,56.1015
"356",-99.1635377777778,31.9199194949495,55.7538
"357",-98.5658772727273,31.9199194949495,55.6036
"358",-97.9682167676768,31.9199194949495,57.3387
"359",-97.3705562626263,31.9199194949495,61.8852
"360",-96.7728957575758,31.9199194949495,65.7589
"361",-96.1752352525253,31.9199194949495,67.4694
"362",-95.5775747474747,31.9199194949495,54.2537
"363",-94.9799142424242,31.9199194949495,60.0091
"364",-94.3822537373737,31.9199194949495,61.3315
"365",-93.7845932323232,31.9199194949495,59.8333
"366",-93.1869327272727,31.9199194949495,61.9964
"367",-92.5892722222222,31.9199194949495,60.2525
"368",-91.9916117171717,31.9199194949495,63.0222
"369",-91.3939512121212,31.9199194949495,68.1257
"370",-90.7962907070707,31.9199194949495,59.7593
"371",-90.1986302020202,31.9199194949495,60.4437
"372",-89.6009696969697,31.9199194949495,59.9678
"373",-89.0033091919192,31.9199194949495,72.3475
"374",-88.4056486868687,31.9199194949495,58.2268
"375",-87.8079881818182,31.9199194949495,55.9664
"376",-87.2103276767677,31.9199194949495,53.3052
"377",-86.6126671717172,31.9199194949495,52.3532
"378",-86.0150066666667,31.9199194949495,53.7632
"379",-85.4173461616162,31.9199194949495,53.2758
"380",-84.8196856565657,31.9199194949495,53.5061
"381",-84.2220251515151,31.9199194949495,52.9094
"382",-83.6243646464646,31.9199194949495,52.8415
"383",-83.0267041414141,31.9199194949495,51.253
"384",-82.4290436363636,31.9199194949495,51.7923
"385",-81.8313831313131,31.9199194949495,53.2133
"386",-81.2337226262626,31.9199194949495,55.4921
"387",-99.1635377777778,32.1733062626263,56.6997
"388",-98.5658772727273,32.1733062626263,56.4206
"389",-97.9682167676768,32.1733062626263,57.2056
"390",-97.3705562626263,32.1733062626263,61.6226
"391",-96.7728957575758,32.1733062626263,66.1151
"392",-96.1752352525253,32.1733062626263,65.4676
"393",-95.5775747474747,32.1733062626263,57.6842
"394",-94.9799142424242,32.1733062626263,61.3335
"395",-94.3822537373737,32.1733062626263,67.112
"396",-93.7845932323232,32.1733062626263,64.7892
"397",-93.1869327272727,32.1733062626263,59.7376
"398",-92.5892722222222,32.1733062626263,59.6705
"399",-91.9916117171717,32.1733062626263,64.2007
"400",-91.3939512121212,32.1733062626263,64.1227
"401",-90.7962907070707,32.1733062626263,59.0117
"402",-90.1986302020202,32.1733062626263,60.2372
"403",-89.6009696969697,32.1733062626263,59.1515
"404",-89.0033091919192,32.1733062626263,64.4498
"405",-88.4056486868687,32.1733062626263,57.5965
"406",-87.8079881818182,32.1733062626263,59.8557
"407",-87.2103276767677,32.1733062626263,53.0687
"408",-86.6126671717172,32.1733062626263,50.0841
"409",-86.0150066666667,32.1733062626263,51.988
"410",-85.4173461616162,32.1733062626263,52.0108
"411",-84.8196856565657,32.1733062626263,53.7842
"412",-84.2220251515151,32.1733062626263,54.1896
"413",-83.6243646464646,32.1733062626263,52.6669
"414",-83.0267041414141,32.1733062626263,52.249
"415",-82.4290436363636,32.1733062626263,51.2237
"416",-81.8313831313131,32.1733062626263,52.6663
"417",-81.2337226262626,32.1733062626263,62.3802
"418",-99.1635377777778,32.426693030303,56.9453
"419",-98.5658772727273,32.426693030303,57.0702
"420",-97.9682167676768,32.426693030303,57.8843
"421",-97.3705562626263,32.426693030303,62.3156
"422",-96.7728957575758,32.426693030303,68.1209
"423",-96.1752352525253,32.426693030303,64.2016
"424",-95.5775747474747,32.426693030303,61.722
"425",-94.9799142424242,32.426693030303,70.4534
"426",-94.3822537373737,32.426693030303,62.4469
"427",-93.7845932323232,32.426693030303,66.4188
"428",-93.1869327272727,32.426693030303,58.7619
"429",-92.5892722222222,32.426693030303,59.8061
"430",-91.9916117171717,32.426693030303,66.6224
"431",-91.3939512121212,32.426693030303,65.5139
"432",-90.7962907070707,32.426693030303,60.4012
"433",-90.1986302020202,32.426693030303,78.4272
"434",-89.6009696969697,32.426693030303,59.3106
"435",-89.0033091919192,32.426693030303,60.7882
"436",-88.4056486868687,32.426693030303,57.5134
"437",-87.8079881818182,32.426693030303,61.6538
"438",-87.2103276767677,32.426693030303,52.972
"439",-86.6126671717172,32.426693030303,51.0757
"440",-86.0150066666667,32.426693030303,56.5699
"441",-85.4173461616162,32.426693030303,51.8679
"442",-84.8196856565657,32.426693030303,55.3983
"443",-84.2220251515151,32.426693030303,52.9362
"444",-83.6243646464646,32.426693030303,55.478
"445",-83.0267041414141,32.426693030303,51.5342
"446",-82.4290436363636,32.426693030303,52.384
"447",-81.8313831313131,32.426693030303,51.7633
"448",-81.2337226262626,32.426693030303,55.6848
"449",-80.6360621212121,32.426693030303,58.7176
"450",-99.1635377777778,32.6800797979798,56.9351
"451",-98.5658772727273,32.6800797979798,57.9251
"452",-97.9682167676768,32.6800797979798,58.223
"453",-97.3705562626263,32.6800797979798,63.3062
"454",-96.7728957575758,32.6800797979798,67.8697
"455",-96.1752352525253,32.6800797979798,63.617
"456",-95.5775747474747,32.6800797979798,65.2607
"457",-94.9799142424242,32.6800797979798,75.5371
"458",-94.3822537373737,32.6800797979798,65.0259
"459",-93.7845932323232,32.6800797979798,72.1539
"460",-93.1869327272727,32.6800797979798,62.2471
"461",-92.5892722222222,32.6800797979798,62.6895
"462",-91.9916117171717,32.6800797979798,69.3408
"463",-91.3939512121212,32.6800797979798,66.7899
"464",-90.7962907070707,32.6800797979798,63.4093
"465",-90.1986302020202,32.6800797979798,70.6604
"466",-89.6009696969697,32.6800797979798,61.8639
"467",-89.0033091919192,32.6800797979798,58.607
"468",-88.4056486868687,32.6800797979798,58.4088
"469",-87.8079881818182,32.6800797979798,62.5656
"470",-87.2103276767677,32.6800797979798,53.5389
"471",-86.6126671717172,32.6800797979798,52.347
"472",-86.0150066666667,32.6800797979798,54.1324
"473",-85.4173461616162,32.6800797979798,53.1089
"474",-84.8196856565657,32.6800797979798,56.3923
"475",-84.2220251515151,32.6800797979798,53.3281
"476",-83.6243646464646,32.6800797979798,54.7359
"477",-83.0267041414141,32.6800797979798,52.6914
"478",-82.4290436363636,32.6800797979798,51.5855
"479",-81.8313831313131,32.6800797979798,51.5434
"480",-81.2337226262626,32.6800797979798,52.1803
"481",-80.6360621212121,32.6800797979798,58.3513
"482",-80.0384016161616,32.6800797979798,56.0117
"483",-99.1635377777778,32.9334665656566,57.066
"484",-98.5658772727273,32.9334665656566,58.0648
"485",-97.9682167676768,32.9334665656566,59.426
"486",-97.3705562626263,32.9334665656566,69.4338
"487",-96.7728957575758,32.9334665656566,72.5806
"488",-96.1752352525253,32.9334665656566,64.4727
"489",-95.5775747474747,32.9334665656566,64.6323
"490",-94.9799142424242,32.9334665656566,72.842
"491",-94.3822537373737,32.9334665656566,61.0123
"492",-93.7845932323232,32.9334665656566,68.5821
"493",-93.1869327272727,32.9334665656566,61.821
"494",-92.5892722222222,32.9334665656566,63.4693
"495",-91.9916117171717,32.9334665656566,72.944
"496",-91.3939512121212,32.9334665656566,67.9265
"497",-90.7962907070707,32.9334665656566,63.5896
"498",-90.1986302020202,32.9334665656566,63.0511
"499",-89.6009696969697,32.9334665656566,62.8711
"500",-89.0033091919192,32.9334665656566,59.301
"501",-88.4056486868687,32.9334665656566,57.3316
"502",-87.8079881818182,32.9334665656566,59.2099
"503",-87.2103276767677,32.9334665656566,54.7886
"504",-86.6126671717172,32.9334665656566,52.7059
"505",-86.0150066666667,32.9334665656566,51.5999
"506",-85.4173461616162,32.9334665656566,51.6234
"507",-84.8196856565657,32.9334665656566,54.3408
"508",-84.2220251515151,32.9334665656566,52.4423
"509",-83.6243646464646,32.9334665656566,56.741
"510",-83.0267041414141,32.9334665656566,51.3696
"511",-82.4290436363636,32.9334665656566,48.2825
"512",-81.8313831313131,32.9334665656566,49.8731
"513",-81.2337226262626,32.9334665656566,51.1127
"514",-80.6360621212121,32.9334665656566,54.2369
"515",-80.0384016161616,32.9334665656566,57.9627
"516",-99.1635377777778,33.1868533333333,57.1134
"517",-98.5658772727273,33.1868533333333,59.265
"518",-97.9682167676768,33.1868533333333,59.9424
"519",-97.3705562626263,33.1868533333333,73.4748
"520",-96.7728957575758,33.1868533333333,82.3485
"521",-96.1752352525253,33.1868533333333,65.6107
"522",-95.5775747474747,33.1868533333333,63.0032
"523",-94.9799142424242,33.1868533333333,80.7239
"524",-94.3822537373737,33.1868533333333,60.5475
"525",-93.7845932323232,33.1868533333333,66.3538
"526",-93.1869327272727,33.1868533333333,60.951
"527",-92.5892722222222,33.1868533333333,63.5172
"528",-91.9916117171717,33.1868533333333,67.6843
"529",-91.3939512121212,33.1868533333333,66.9603
"530",-90.7962907070707,33.1868533333333,63.9999
"531",-90.1986302020202,33.1868533333333,63.9912
"532",-89.6009696969697,33.1868533333333,62.193
"533",-89.0033091919192,33.1868533333333,61.3428
"534",-88.4056486868687,33.1868533333333,58.4407
"535",-87.8079881818182,33.1868533333333,58.0464
"536",-87.2103276767677,33.1868533333333,57.0399
"537",-86.6126671717172,33.1868533333333,53.833
"538",-86.0150066666667,33.1868533333333,52.111
"539",-85.4173461616162,33.1868533333333,54.0113
"540",-84.8196856565657,33.1868533333333,52.1997
"541",-84.2220251515151,33.1868533333333,53.3605
"542",-83.6243646464646,33.1868533333333,57.6608
"543",-83.0267041414141,33.1868533333333,57.1295
"544",-82.4290436363636,33.1868533333333,51.1287
"545",-81.8313831313131,33.1868533333333,48.7096
"546",-81.2337226262626,33.1868533333333,50.3353
"547",-80.6360621212121,33.1868533333333,53.1325
"548",-80.0384016161616,33.1868533333333,55.657
"549",-79.4407411111111,33.1868533333333,57.7367
"550",-99.1635377777778,33.4402401010101,56.4654
"551",-98.5658772727273,33.4402401010101,59.4466
"552",-97.9682167676768,33.4402401010101,60.3507
"553",-97.3705562626263,33.4402401010101,72.8685
"554",-96.7728957575758,33.4402401010101,83.1675
"555",-96.1752352525253,33.4402401010101,66.5305
"556",-95.5775747474747,33.4402401010101,63.3945
"557",-94.9799142424242,33.4402401010101,79.1037
"558",-94.3822537373737,33.4402401010101,61.2153
"559",-93.7845932323232,33.4402401010101,63.8642
"560",-93.1869327272727,33.4402401010101,61.0477
"561",-92.5892722222222,33.4402401010101,64.086
"562",-91.9916117171717,33.4402401010101,64.8607
"563",-91.3939512121212,33.4402401010101,66.3994
